Node Number	LOC_DEFX ()
54758	8.5326e-003
54759	8.6911e-003
54760	8.8353e-003
54761	8.9898e-003
54762	9.137e-003
54763	9.2884e-003
54764	9.4384e-003
54765	9.5873e-003
54766	9.7399e-003
54767	9.8871e-003
54768	1.0042e-002
54769	1.0188e-002
54770	1.0343e-002
54771	1.0489e-002
54772	1.0644e-002
54773	1.079e-002
54774	1.0945e-002
54775	1.1091e-002
54776	1.1245e-002
54777	1.1392e-002
54778	1.1545e-002
54779	1.1692e-002
54780	1.1845e-002
54781	1.1991e-002
54782	1.2144e-002
54783	1.2291e-002
54784	1.2443e-002
54785	1.259e-002
54786	1.2741e-002
54787	1.289e-002
54788	1.5248e-004
54789	1.5034e-004
54790	3.5198e-004
54791	5.4623e-004
54792	6.4628e-004
54793	8.919e-004
54794	1.1107e-003
54795	1.2293e-003
54796	1.4924e-003
54797	1.6703e-003
54798	1.8172e-003
54799	1.9604e-003
54800	2.1653e-003
54801	2.3613e-003
54802	2.549e-003
54803	2.6218e-003
54804	2.8458e-003
54805	3.0048e-003
54806	3.232e-003
54807	3.2773e-003
54808	3.4861e-003
54809	3.611e-003
54810	3.8008e-003
54811	3.966e-003
54812	4.0869e-003
54813	4.2814e-003
54814	4.4173e-003
54815	4.559e-003
54816	4.6949e-003
54817	4.8335e-003
54818	5.0123e-003
54819	5.1561e-003
54820	5.2939e-003
54821	5.4298e-003
54822	5.5704e-003
54823	5.7029e-003
54824	5.8487e-003
54825	5.9748e-003
54826	6.1076e-003
54827	6.2481e-003
54828	6.3703e-003
54829	6.5142e-003
54830	6.6513e-003
54831	6.8013e-003
54832	6.9044e-003
54833	7.0512e-003
54834	7.1828e-003
54835	7.3457e-003
54836	7.4876e-003
54837	7.6425e-003
54838	7.7856e-003
54839	7.9417e-003
54840	8.083e-003
54841	8.2385e-003
54842	8.3823e-003
54843	8.5342e-003
54844	8.684e-003
54845	8.8319e-003
54846	8.9857e-003
54847	9.1329e-003
54848	9.2863e-003
54849	9.4355e-003
54850	9.5862e-003
54851	9.738e-003
54852	9.8859e-003
54853	1.004e-002
54854	1.0186e-002
54855	1.0342e-002
54856	1.0487e-002
54857	1.0643e-002
54858	1.0789e-002
54859	1.0945e-002
54860	1.1091e-002
54861	1.1245e-002
54862	1.1392e-002
54863	1.1546e-002
54864	1.1694e-002
54865	1.1846e-002
54866	1.1995e-002
54867	1.2146e-002
54868	1.2294e-002
54869	1.2444e-002
54870	1.2592e-002
54871	1.2741e-002
54872	1.2888e-002
54873	2.6907e-005
54874	2.5324e-004
54875	2.6622e-004
54876	5.7962e-004
54877	6.1128e-004
54878	8.011e-004
54879	1.0804e-003
54880	1.3726e-003
54881	1.477e-003
54882	1.6396e-003
54883	1.8405e-003
54884	2.1013e-003
54885	2.2349e-003
54886	2.3848e-003
54887	2.575e-003
54888	2.7508e-003
54889	2.8345e-003
54890	3.1027e-003
54891	3.2096e-003
54892	3.3817e-003
54893	3.5449e-003
54894	3.6877e-003
54895	3.8424e-003
54896	3.9918e-003
54897	4.1004e-003
54898	4.2043e-003
54899	4.3337e-003
54900	4.5458e-003
54901	4.6131e-003
54902	4.7975e-003
54903	4.9002e-003
54904	5.0773e-003
54905	5.2045e-003
54906	5.3444e-003
54907	5.4713e-003
54908	5.6276e-003
54909	5.7508e-003
54910	5.8985e-003
54911	6.0308e-003
54912	6.1758e-003
54913	6.2909e-003
54914	6.4516e-003
54915	6.5741e-003
54916	6.7133e-003
54917	6.8775e-003
54918	6.981e-003
54919	7.1823e-003
54920	7.3272e-003
54921	7.4765e-003
54922	7.6261e-003
54923	7.7809e-003
54924	7.9254e-003
54925	8.0877e-003
54926	8.2281e-003
54927	8.3911e-003
54928	8.5312e-003
54929	8.692e-003
54930	8.8346e-003
54931	8.9916e-003
54932	9.1366e-003
54933	9.2906e-003
54934	9.4376e-003
54935	9.59e-003
54936	9.7387e-003
54937	9.8899e-003
54938	1.004e-002
54939	1.019e-002
54940	1.0342e-002
54941	1.0491e-002
54942	1.0643e-002
54943	1.0791e-002
54944	1.0944e-002
54945	1.1092e-002
54946	1.1245e-002
54947	1.1392e-002
54948	1.1545e-002
54949	1.1693e-002
54950	1.1845e-002
54951	1.1992e-002
54952	1.2144e-002
54953	1.2291e-002
54954	1.2443e-002
54955	1.2591e-002
54956	1.2742e-002
54957	1.289e-002
54958	1.8868e-004
54959	2.2203e-004
54960	4.5179e-004
54961	5.8287e-004
54962	6.6012e-004
54963	1.0632e-003
54964	1.0377e-003
54965	1.38e-003
54966	1.5847e-003
54967	1.7005e-003
54968	1.964e-003
54969	2.1321e-003
54970	2.2398e-003
54971	2.5193e-003
54972	2.7077e-003
54973	2.8379e-003
54974	3.0019e-003
54975	3.1695e-003
54976	3.2977e-003
54977	3.4639e-003
54978	3.6693e-003
54979	3.7961e-003
54980	3.9145e-003
54981	4.1682e-003
54982	4.2356e-003
54983	4.4386e-003
54984	4.5428e-003
54985	4.6292e-003
54986	4.8371e-003
54987	4.8933e-003
54988	5.039e-003
54989	5.1642e-003
54990	5.308e-003
54991	5.433e-003
54992	5.5661e-003
54993	5.7044e-003
54994	5.8101e-003
54995	5.9301e-003
54996	6.0639e-003
54997	6.1694e-003
54998	6.3917e-003
54999	6.4931e-003
55000	6.6565e-003
55001	6.7683e-003
55002	6.9128e-003
55003	7.0672e-003
55004	7.1936e-003
55005	7.3503e-003
55006	7.4862e-003
55007	7.6482e-003
55008	7.7838e-003
55009	7.943e-003
55010	8.0811e-003
55011	8.237e-003
55012	8.3821e-003
55013	8.5315e-003
55014	8.6854e-003
55015	8.8292e-003
55016	8.9883e-003
55017	9.1307e-003
55018	9.2892e-003
55019	9.4335e-003
55020	9.5891e-003
55021	9.736e-003
55022	9.8887e-003
55023	1.0038e-002
55024	1.0189e-002
55025	1.0341e-002
55026	1.049e-002
55027	1.0643e-002
55028	1.0791e-002
55029	1.0944e-002
55030	1.1092e-002
55031	1.1245e-002
55032	1.1393e-002
55033	1.1546e-002
55034	1.1694e-002
55035	1.1846e-002
55036	1.1995e-002
55037	1.2146e-002
55038	1.2294e-002
55039	1.2444e-002
55040	1.2592e-002
55041	1.2741e-002
55042	1.2889e-002
55043	2.0447e-004
55044	2.0254e-004
55045	4.3107e-004
55046	5.5099e-004
55047	9.0433e-004
55048	1.0788e-003
55049	1.3133e-003
55050	1.4167e-003
55051	1.6707e-003
55052	1.7949e-003
55053	1.9926e-003
55054	2.0733e-003
55055	2.496e-003
55056	2.5897e-003
55057	2.7503e-003
55058	2.9748e-003
55059	3.067e-003
55060	3.3121e-003
55061	3.5817e-003
55062	3.6982e-003
55063	3.8647e-003
55064	3.97e-003
55065	4.1245e-003
55066	4.4653e-003
55067	4.567e-003
55068	4.5956e-003
55069	4.6096e-003
55070	4.8124e-003
55071	4.9519e-003
55072	5.0651e-003
55073	5.1787e-003
55074	5.3363e-003
55075	5.4285e-003
55076	5.5667e-003
55077	5.6472e-003
55078	5.7533e-003
55079	5.7958e-003
55080	5.9814e-003
55081	6.0435e-003
55082	6.2374e-003
55083	6.3204e-003
55084	6.4553e-003
55085	6.5852e-003
55086	6.729e-003
55087	6.893e-003
55088	7.02e-003
55089	7.1854e-003
55090	7.3265e-003
55091	7.4825e-003
55092	7.6294e-003
55093	7.7847e-003
55094	7.9302e-003
55095	8.0875e-003
55096	8.2309e-003
55097	8.3897e-003
55098	8.533e-003
55099	8.6911e-003
55100	8.8359e-003
55101	8.9914e-003
55102	9.1375e-003
55103	9.2912e-003
55104	9.4382e-003
55105	9.591e-003
55106	9.739e-003
55107	9.8912e-003
55108	1.004e-002
55109	1.0192e-002
55110	1.0342e-002
55111	1.0492e-002
55112	1.0643e-002
55113	1.0793e-002
55114	1.0944e-002
55115	1.1093e-002
55116	1.1245e-002
55117	1.1393e-002
55118	1.1545e-002
55119	1.1693e-002
55120	1.1845e-002
55121	1.1993e-002
55122	1.2144e-002
55123	1.2292e-002
55124	1.2443e-002
55125	1.2591e-002
55126	1.2742e-002
55127	1.289e-002
55128	4.9402e-005
55129	3.2017e-004
55130	5.0794e-004
55131	6.2711e-004
55132	1.0923e-003
55133	1.1871e-003
55134	1.3246e-003
55135	1.514e-003
55136	1.53e-003
55137	1.7571e-003
55138	1.8244e-003
55139	2.1832e-003
55140	2.2698e-003
55141	2.6723e-003
55142	2.794e-003
55143	3.1519e-003
55144	3.2775e-003
55145	3.4351e-003
55146	3.5291e-003
55147	3.7913e-003
55148	3.7929e-003
55149	4.1617e-003
55150	4.1981e-003
55151	4.5188e-003
55152	4.6044e-003
55153	4.7437e-003
55154	4.8185e-003
55155	4.9488e-003
55156	4.949e-003
55157	5.1285e-003
55158	5.2185e-003
55159	5.4032e-003
55160	5.4753e-003
55161	5.5889e-003
55162	5.6747e-003
55163	5.8195e-003
55164	5.9021e-003
55165	6.0603e-003
55166	6.1532e-003
55167	6.2831e-003
55168	6.4286e-003
55169	6.5465e-003
55170	6.683e-003
55171	6.8079e-003
55172	6.9492e-003
55173	7.0872e-003
55174	7.2236e-003
55175	7.3714e-003
55176	7.5004e-003
55177	7.6485e-003
55178	7.7894e-003
55179	7.9384e-003
55180	8.085e-003
55181	8.2331e-003
55182	8.3851e-003
55183	8.53e-003
55184	8.6868e-003
55185	8.8296e-003
55186	8.9884e-003
55187	9.1311e-003
55188	9.2893e-003
55189	9.4336e-003
55190	9.5898e-003
55191	9.736e-003
55192	9.89e-003
55193	1.0038e-002
55194	1.019e-002
55195	1.0341e-002
55196	1.0491e-002
55197	1.0643e-002
55198	1.0792e-002
55199	1.0944e-002
55200	1.1093e-002
55201	1.1245e-002
55202	1.1394e-002
55203	1.1546e-002
55204	1.1695e-002
55205	1.1846e-002
55206	1.1995e-002
55207	1.2146e-002
55208	1.2294e-002
55209	1.2444e-002
55210	1.2592e-002
55211	1.2741e-002
55212	1.289e-002
55213	4.9806e-005
55214	4.5237e-004
55215	5.3648e-004
55216	7.3922e-004
55217	7.7736e-004
55218	1.1601e-003
55219	1.5573e-003
55220	1.7344e-003
55221	1.83e-003
55222	1.7753e-003
55223	1.93e-003
55224	2.2234e-003
55225	2.3313e-003
55226	2.7358e-003
55227	2.8473e-003
55228	3.1785e-003
55229	3.2808e-003
55230	3.4978e-003
55231	3.6077e-003
55232	3.8496e-003
55233	4.0052e-003
55234	4.057e-003
55235	4.3148e-003
55236	4.3698e-003
55237	4.5752e-003
55238	4.6699e-003
55239	4.8737e-003
55240	4.9608e-003
55241	5.1001e-003
55242	5.2185e-003
55243	5.3356e-003
55244	5.4289e-003
55245	5.5754e-003
55246	5.6844e-003
55247	5.854e-003
55248	5.9283e-003
55249	6.0651e-003
55250	6.2283e-003
55251	6.3052e-003
55252	6.4199e-003
55253	6.5389e-003
55254	6.6713e-003
55255	6.7797e-003
55256	6.9169e-003
55257	6.9943e-003
55258	7.1435e-003
55259	7.2308e-003
55260	7.3247e-003
55261	7.5006e-003
55262	7.6516e-003
55263	7.7953e-003
55264	7.9443e-003
55265	8.0937e-003
55266	8.2416e-003
55267	8.3925e-003
55268	8.5403e-003
55269	8.6921e-003
55270	8.8401e-003
55271	8.9921e-003
55272	9.1405e-003
55273	9.2923e-003
55274	9.4413e-003
55275	9.5925e-003
55276	9.742e-003
55277	9.8925e-003
55278	1.0043e-002
55279	1.0193e-002
55280	1.0343e-002
55281	1.0493e-002
55282	1.0643e-002
55283	1.0793e-002
55284	1.0944e-002
55285	1.1093e-002
55286	1.1244e-002
55287	1.1394e-002
55288	1.1545e-002
55289	1.1694e-002
55290	1.1845e-002
55291	1.1994e-002
55292	1.2145e-002
55293	1.2294e-002
55294	1.2444e-002
55295	1.2592e-002
55296	1.2743e-002
55297	1.2892e-002
55298	7.1107e-005
55299	5.6756e-004
55300	6.8787e-004
55301	8.3079e-004
55302	9.1702e-004
55303	1.209e-003
55304	1.2758e-003
55305	1.4905e-003
55306	1.5986e-003
55307	1.7522e-003
55308	1.9113e-003
55309	2.1148e-003
55310	2.24e-003
55311	2.6618e-003
55312	2.7685e-003
55313	2.977e-003
55314	3.0805e-003
55315	3.2812e-003
55316	3.362e-003
55317	3.6703e-003
55318	3.7744e-003
55319	3.9601e-003
55320	4.0897e-003
55321	4.2068e-003
55322	4.3402e-003
55323	4.4956e-003
55324	4.6323e-003
55325	4.7348e-003
55326	4.9347e-003
55327	5.0207e-003
55328	5.2315e-003
55329	5.3376e-003
55330	5.4942e-003
55331	5.5837e-003
55332	5.7043e-003
55333	5.8577e-003
55334	5.9904e-003
55335	6.1203e-003
55336	6.2371e-003
55337	6.4235e-003
55338	6.5446e-003
55339	6.7029e-003
55340	6.8376e-003
55341	6.9827e-003
55342	7.1178e-003
55343	7.2698e-003
55344	7.3444e-003
55345	7.4429e-003
55346	7.5372e-003
55347	7.6489e-003
55348	7.8027e-003
55349	7.9442e-003
55350	8.0898e-003
55351	8.2407e-003
55352	8.3873e-003
55353	8.5398e-003
55354	8.6869e-003
55355	8.8401e-003
55356	8.9872e-003
55357	9.1405e-003
55358	9.2877e-003
55359	9.4409e-003
55360	9.5883e-003
55361	9.7413e-003
55362	9.8892e-003
55363	1.0042e-002
55364	1.019e-002
55365	1.0342e-002
55366	1.049e-002
55367	1.0641e-002
55368	1.079e-002
55369	1.0941e-002
55370	1.109e-002
55371	1.1241e-002
55372	1.139e-002
55373	1.1541e-002
55374	1.169e-002
55375	1.1841e-002
55376	1.199e-002
55377	1.2142e-002
55378	1.2291e-002
55379	1.2442e-002
55380	1.2592e-002
55381	1.2742e-002
55382	7.0996e-005
55383	5.4445e-004
55384	6.3954e-004
55385	7.7647e-004
55386	8.6596e-004
55387	1.0635e-003
55388	1.1659e-003
55389	1.4933e-003
55390	1.5372e-003
55391	1.7763e-003
55392	1.8821e-003
55393	2.1826e-003
55394	2.2539e-003
55395	2.6768e-003
55396	2.811e-003
55397	2.8773e-003
55398	3.1092e-003
55399	3.1476e-003
55400	3.4507e-003
55401	3.539e-003
55402	3.638e-003
55403	3.7375e-003
55404	3.9518e-003
55405	4.0669e-003
55406	4.2695e-003
55407	4.3881e-003
55408	4.5607e-003
55409	4.7034e-003
55410	4.85e-003
55411	4.9967e-003
55412	5.1454e-003
55413	5.2002e-003
55414	5.3699e-003
55415	5.4799e-003
55416	5.6406e-003
55417	5.7427e-003
55418	5.931e-003
55419	6.0201e-003
55420	6.1962e-003
55421	6.2963e-003
55422	6.4513e-003
55423	6.5587e-003
55424	6.7e-003
55425	6.8226e-003
55426	6.9557e-003
55427	7.0855e-003
55428	7.2123e-003
55429	7.3555e-003
55430	7.4925e-003
55431	7.6431e-003
55432	7.7823e-003
55433	7.9403e-003
55434	8.0825e-003
55435	8.2425e-003
55436	8.3819e-003
55437	8.5442e-003
55438	8.6834e-003
55439	8.8455e-003
55440	8.9859e-003
55441	9.1453e-003
55442	9.2874e-003
55443	9.4449e-003
55444	9.5892e-003
55445	9.7444e-003
55446	9.8912e-003
55447	1.0044e-002
55448	1.0193e-002
55449	1.0343e-002
55450	1.0493e-002
55451	1.0642e-002
55452	1.0792e-002
55453	1.0941e-002
55454	1.1091e-002
55455	1.1241e-002
55456	1.139e-002
55457	1.1541e-002
55458	1.1689e-002
55459	1.1841e-002
55460	1.1988e-002
55461	1.2142e-002
55462	1.229e-002
55463	1.2443e-002
55464	1.2593e-002
55465	1.2744e-002
55466	5.1882e-005
55467	5.3007e-004
55468	6.1062e-004
55469	7.0744e-004
55470	8.3181e-004
55471	1.079e-003
55472	1.1618e-003
55473	1.3832e-003
55474	1.4705e-003
55475	1.7649e-003
55476	1.8833e-003
55477	2.1228e-003
55478	2.2107e-003
55479	2.5655e-003
55480	2.7109e-003
55481	2.817e-003
55482	3.0198e-003
55483	3.0814e-003
55484	3.3997e-003
55485	3.4769e-003
55486	3.64e-003
55487	3.707e-003
55488	3.9421e-003
55489	4.0214e-003
55490	4.2719e-003
55491	4.347e-003
55492	4.5483e-003
55493	4.6187e-003
55494	4.8376e-003
55495	4.8719e-003
55496	5.0669e-003
55497	5.1313e-003
55498	5.3533e-003
55499	5.4227e-003
55500	5.4633e-003
55501	5.6866e-003
55502	5.7887e-003
55503	5.9362e-003
55504	6.0995e-003
55505	6.2176e-003
55506	6.3553e-003
55507	6.4643e-003
55508	6.6192e-003
55509	6.7176e-003
55510	6.8768e-003
55511	6.9958e-003
55512	7.189e-003
55513	7.3068e-003
55514	7.4872e-003
55515	7.6236e-003
55516	7.784e-003
55517	7.9405e-003
55518	8.0845e-003
55519	8.2415e-003
55520	8.3856e-003
55521	8.5423e-003
55522	8.6866e-003
55523	8.8429e-003
55524	8.9871e-003
55525	9.1431e-003
55526	9.2882e-003
55527	9.443e-003
55528	9.5898e-003
55529	9.7425e-003
55530	9.8907e-003
55531	1.0042e-002
55532	1.0191e-002
55533	1.0342e-002
55534	1.0491e-002
55535	1.0641e-002
55536	1.0791e-002
55537	1.0941e-002
55538	1.1091e-002
55539	1.1241e-002
55540	1.1391e-002
55541	1.1541e-002
55542	1.1691e-002
55543	1.1842e-002
55544	1.1991e-002
55545	1.2142e-002
55546	1.2292e-002
55547	1.2443e-002
55548	1.2593e-002
55549	1.2743e-002
55550	1.3712e-004
55551	2.3654e-004
55552	4.3734e-004
55553	5.6911e-004
55554	7.2976e-004
55555	9.0945e-004
55556	1.2447e-003
55557	1.3855e-003
55558	1.6006e-003
55559	1.839e-003
55560	1.9195e-003
55561	2.0932e-003
55562	2.2742e-003
55563	2.3973e-003
55564	2.5662e-003
55565	2.7034e-003
55566	3.0118e-003
55567	3.1244e-003
55568	3.3086e-003
55569	3.4062e-003
55570	3.6145e-003
55571	3.7641e-003
55572	3.8844e-003
55573	4.0794e-003
55574	4.1634e-003
55575	4.3778e-003
55576	4.4513e-003
55577	4.627e-003
55578	4.7e-003
55579	4.904e-003
55580	4.9711e-003
55581	5.1405e-003
55582	5.2113e-003
55583	5.417e-003
55584	5.5225e-003
55585	5.7216e-003
55586	5.8071e-003
55587	5.9884e-003
55588	6.0714e-003
55589	6.236e-003
55590	6.3354e-003
55591	6.4932e-003
55592	6.6434e-003
55593	6.745e-003
55594	6.9156e-003
55595	7.052e-003
55596	7.1874e-003
55597	7.3495e-003
55598	7.4829e-003
55599	7.6503e-003
55600	7.786e-003
55601	7.9421e-003
55602	8.081e-003
55603	8.2431e-003
55604	8.3826e-003
55605	8.5452e-003
55606	8.6859e-003
55607	8.8459e-003
55608	8.9886e-003
55609	9.1453e-003
55610	9.2898e-003
55611	9.4446e-003
55612	9.5909e-003
55613	9.7441e-003
55614	9.8923e-003
55615	1.0044e-002
55616	1.0193e-002
55617	1.0343e-002
55618	1.0493e-002
55619	1.0642e-002
55620	1.0792e-002
55621	1.0942e-002
55622	1.1091e-002
55623	1.1242e-002
55624	1.139e-002
55625	1.1542e-002
55626	1.169e-002
55627	1.1842e-002
55628	1.1989e-002
55629	1.2142e-002
55630	1.229e-002
55631	1.2444e-002
55632	1.2593e-002
55633	1.2744e-002
55634	1.4119e-004
55635	2.9097e-004
55636	4.7178e-004
55637	5.5728e-004
55638	8.6623e-004
55639	9.5787e-004
55640	1.1537e-003
55641	1.3338e-003
55642	1.5414e-003
55643	1.6561e-003
55644	1.8249e-003
55645	1.9897e-003
55646	2.1765e-003
55647	2.3176e-003
55648	2.512e-003
55649	2.6749e-003
55650	2.8287e-003
55651	2.9277e-003
55652	3.0757e-003
55653	3.26e-003
55654	3.4299e-003
55655	3.5779e-003
55656	3.7325e-003
55657	3.8644e-003
55658	4.0318e-003
55659	4.1858e-003
55660	4.3312e-003
55661	4.5175e-003
55662	4.666e-003
55663	4.7702e-003
55664	4.9181e-003
55665	5.0764e-003
55666	5.202e-003
55667	5.3696e-003
55668	5.5373e-003
55669	5.6262e-003
55670	5.7382e-003
55671	5.8966e-003
55672	5.9993e-003
55673	6.1483e-003
55674	6.2577e-003
55675	6.4288e-003
55676	6.5148e-003
55677	6.7335e-003
55678	6.8466e-003
55679	7.0381e-003
55680	7.1684e-003
55681	7.3317e-003
55682	7.47e-003
55683	7.6367e-003
55684	7.7745e-003
55685	7.9427e-003
55686	8.0857e-003
55687	8.2437e-003
55688	8.3894e-003
55689	8.5433e-003
55690	8.6907e-003
55691	8.8433e-003
55692	8.9908e-003
55693	9.1436e-003
55694	9.2911e-003
55695	9.4438e-003
55696	9.5918e-003
55697	9.7436e-003
55698	9.892e-003
55699	1.0043e-002
55700	1.0192e-002
55701	1.0342e-002
55702	1.0491e-002
55703	1.0642e-002
55704	1.0791e-002
55705	1.0942e-002
55706	1.1091e-002
55707	1.1242e-002
55708	1.1391e-002
55709	1.1542e-002
55710	1.1691e-002
55711	1.1842e-002
55712	1.1992e-002
55713	1.2143e-002
55714	1.2292e-002
55715	1.2444e-002
55716	1.2593e-002
55717	1.2743e-002
55718	1.4716e-004
55719	2.2419e-004
55720	3.0021e-004
55721	4.4112e-004
55722	7.0583e-004
55723	7.9988e-004
55724	1.0637e-003
55725	1.2655e-003
55726	1.433e-003
55727	1.6166e-003
55728	1.7883e-003
55729	1.9655e-003
55730	2.1358e-003
55731	2.2356e-003
55732	2.4395e-003
55733	2.6046e-003
55734	2.8412e-003
55735	2.8503e-003
55736	3.1157e-003
55737	3.2997e-003
55738	3.434e-003
55739	3.6076e-003
55740	3.771e-003
55741	3.9018e-003
55742	4.0228e-003
55743	4.2237e-003
55744	4.3709e-003
55745	4.5143e-003
55746	4.6929e-003
55747	4.8216e-003
55748	4.9463e-003
55749	5.0937e-003
55750	5.2539e-003
55751	5.3995e-003
55752	5.5426e-003
55753	5.687e-003
55754	5.8124e-003
55755	5.957e-003
55756	6.0858e-003
55757	6.2194e-003
55758	6.3642e-003
55759	6.4923e-003
55760	6.6502e-003
55761	6.7655e-003
55762	6.9182e-003
55763	7.0575e-003
55764	7.1988e-003
55765	7.3498e-003
55766	7.4948e-003
55767	7.6441e-003
55768	7.7952e-003
55769	7.9404e-003
55770	8.0931e-003
55771	8.2401e-003
55772	8.3929e-003
55773	8.5427e-003
55774	8.6924e-003
55775	8.8456e-003
55776	8.9916e-003
55777	9.1466e-003
55778	9.2911e-003
55779	9.4462e-003
55780	9.5916e-003
55781	9.7457e-003
55782	9.8926e-003
55783	1.0045e-002
55784	1.0193e-002
55785	1.0344e-002
55786	1.0493e-002
55787	1.0643e-002
55788	1.0792e-002
55789	1.0942e-002
55790	1.1091e-002
55791	1.1242e-002
55792	1.1391e-002
55793	1.1542e-002
55794	1.169e-002
55795	1.1842e-002
55796	1.1989e-002
55797	1.2142e-002
55798	1.229e-002
55799	1.2444e-002
55800	1.2593e-002
55801	1.2744e-002
55802	2.0952e-004
55803	2.8978e-004
55804	4.565e-004
55805	4.4477e-004
55806	7.0783e-004
55807	8.2819e-004
55808	9.9755e-004
55809	1.2116e-003
55810	1.5144e-003
55811	1.5791e-003
55812	1.9749e-003
55813	1.9589e-003
55814	2.1924e-003
55815	2.3121e-003
55816	2.5623e-003
55817	2.6971e-003
55818	2.8303e-003
55819	3.0348e-003
55820	3.1972e-003
55821	3.3401e-003
55822	3.4499e-003
55823	3.6068e-003
55824	3.7984e-003
55825	3.8905e-003
55826	4.0206e-003
55827	4.2139e-003
55828	4.3783e-003
55829	4.4398e-003
55830	4.5939e-003
55831	4.7412e-003
55832	4.8846e-003
55833	5.0461e-003
55834	5.1646e-003
55835	5.3189e-003
55836	5.4446e-003
55837	5.5992e-003
55838	5.7332e-003
55839	5.877e-003
55840	5.999e-003
55841	6.1667e-003
55842	6.2581e-003
55843	6.4277e-003
55844	6.5475e-003
55845	6.6819e-003
55846	6.8872e-003
55847	7.0145e-003
55848	7.1886e-003
55849	7.3212e-003
55850	7.496e-003
55851	7.6292e-003
55852	7.7984e-003
55853	7.9354e-003
55854	8.0984e-003
55855	8.2403e-003
55856	8.3976e-003
55857	8.5428e-003
55858	8.6962e-003
55859	8.8433e-003
55860	8.9948e-003
55861	9.1436e-003
55862	9.2939e-003
55863	9.4443e-003
55864	9.5933e-003
55865	9.7446e-003
55866	9.8927e-003
55867	1.0044e-002
55868	1.0192e-002
55869	1.0343e-002
55870	1.0491e-002
55871	1.0643e-002
55872	1.0791e-002
55873	1.0943e-002
55874	1.1091e-002
55875	1.1242e-002
55876	1.1391e-002
55877	1.1543e-002
55878	1.1691e-002
55879	1.1843e-002
55880	1.1992e-002
55881	1.2143e-002
55882	1.2293e-002
55883	1.2444e-002
55884	1.2593e-002
55885	1.2744e-002
55886	1.6477e-004
55887	2.7946e-004
55888	4.75e-004
55889	5.3696e-004
55890	6.995e-004
55891	9.1512e-004
55892	1.1805e-003
55893	1.3697e-003
55894	1.5274e-003
55895	1.8126e-003
55896	1.9175e-003
55897	2.1432e-003
55898	2.1879e-003
55899	2.5097e-003
55900	2.4724e-003
55901	2.8632e-003
55902	2.9586e-003
55903	3.1053e-003
55904	3.234e-003
55905	3.4138e-003
55906	3.5963e-003
55907	3.6938e-003
55908	3.9005e-003
55909	4.044e-003
55910	4.0979e-003
55911	4.3051e-003
55912	4.4677e-003
55913	4.6008e-003
55914	4.6977e-003
55915	4.8315e-003
55916	4.9593e-003
55917	5.1158e-003
55918	5.2622e-003
55919	5.3791e-003
55920	5.5298e-003
55921	5.6232e-003
55922	5.7781e-003
55923	5.8862e-003
55924	6.063e-003
55925	6.1474e-003
55926	6.3741e-003
55927	6.4694e-003
55928	6.6359e-003
55929	6.7622e-003
55930	6.9226e-003
55931	7.0504e-003
55932	7.2058e-003
55933	7.3394e-003
55934	7.5013e-003
55935	7.6384e-003
55936	7.8018e-003
55937	7.9394e-003
55938	8.1018e-003
55939	8.2413e-003
55940	8.401e-003
55941	8.5447e-003
55942	8.6984e-003
55943	8.8475e-003
55944	8.9955e-003
55945	9.1483e-003
55946	9.2936e-003
55947	9.4477e-003
55948	9.593e-003
55949	9.7471e-003
55950	9.8931e-003
55951	1.0046e-002
55952	1.0193e-002
55953	1.0345e-002
55954	1.0492e-002
55955	1.0644e-002
55956	1.0792e-002
55957	1.0943e-002
55958	1.1092e-002
55959	1.1242e-002
55960	1.1391e-002
55961	1.1542e-002
55962	1.1691e-002
55963	1.1842e-002
55964	1.199e-002
55965	1.2142e-002
55966	1.2291e-002
55967	1.2444e-002
55968	1.2593e-002
55969	1.2744e-002
55970	1.2192e-004
55971	2.3474e-004
55972	4.4514e-004
55973	4.9775e-004
55974	8.84e-004
55975	9.4512e-004
55976	1.3198e-003
55977	1.4199e-003
55978	1.671e-003
55979	1.7213e-003
55980	1.9529e-003
55981	2.0532e-003
55982	2.4051e-003
55983	2.6606e-003
55984	2.7184e-003
55985	2.9747e-003
55986	3.0815e-003
55987	3.2909e-003
55988	3.4307e-003
55989	3.6719e-003
55990	3.8106e-003
55991	3.9427e-003
55992	4.1384e-003
55993	4.1838e-003
55994	4.311e-003
55995	4.5532e-003
55996	4.5957e-003
55997	4.7659e-003
55998	4.8702e-003
55999	5.0555e-003
56000	5.1196e-003
56001	5.3075e-003
56002	5.3425e-003
56003	5.4861e-003
56004	5.5698e-003
56005	5.6793e-003
56006	5.7413e-003
56007	5.9293e-003
56008	6.0127e-003
56009	6.1911e-003
56010	6.2912e-003
56011	6.4405e-003
56012	6.5971e-003
56013	6.7209e-003
56014	6.8831e-003
56015	7.0105e-003
56016	7.1893e-003
56017	7.3302e-003
56018	7.5021e-003
56019	7.6374e-003
56020	7.8019e-003
56021	7.9407e-003
56022	8.1016e-003
56023	8.2437e-003
56024	8.4003e-003
56025	8.5451e-003
56026	8.6984e-003
56027	8.845e-003
56028	8.9965e-003
56029	9.1449e-003
56030	9.2951e-003
56031	9.4451e-003
56032	9.5941e-003
56033	9.7452e-003
56034	9.8933e-003
56035	1.0045e-002
56036	1.0192e-002
56037	1.0344e-002
56038	1.0492e-002
56039	1.0643e-002
56040	1.0792e-002
