Node Number	LOC_DEFY (m)
1370	2.2706e-004
1371	2.1554e-004
1372	2.0041e-004
1373	2.2525e-004
1374	2.2035e-004
1375	2.2254e-004
1376	2.2315e-004
1377	2.2306e-004
1378	2.2256e-004
1379	2.2259e-004
1380	2.2188e-004
1381	2.2208e-004
1382	2.2132e-004
1383	2.2172e-004
1384	2.2101e-004
1385	2.2162e-004
1386	2.2092e-004
1387	2.2162e-004
1388	2.2094e-004
1389	2.2171e-004
1390	2.2102e-004
1391	2.2182e-004
1392	2.2113e-004
1393	2.2195e-004
1394	2.2094e-004
1395	2.2125e-004
1396	2.2044e-004
1397	2.2018e-004
1398	2.2127e-004
1399	2.1944e-004
1400	2.2655e-004
1401	1.1225e-003
1402	7.7161e-004
1403	8.3531e-004
1404	9.4707e-004
1405	1.187e-003
1406	1.078e-003
1407	1.1203e-003
1408	1.1725e-003
1409	9.1847e-004
1410	1.2977e-003
1411	9.8791e-004
1412	8.4207e-004
1413	7.4848e-004
1414	9.4587e-004
1415	6.3359e-004
1416	6.9322e-004
1417	9.3147e-004
1418	1.135e-003
1419	9.0164e-004
1420	1.1253e-003
1421	1.0321e-003
1422	7.6252e-004
1423	8.9843e-004
1424	5.2546e-004
1425	8.6042e-004
1426	8.3128e-004
1427	7.4593e-004
1428	9.597e-004
1429	9.6297e-004
1430	1.0448e-003
1431	1.8423e-004
1432	8.2109e-004
1433	3.8283e-004
1434	8.6601e-005
1435	6.4305e-005
1436	2.9428e-004
1437	3.2486e-004
1438	3.0376e-004
1439	5.6702e-004
1440	2.3314e-004
1441	4.0533e-004
1442	1.0254e-003
1443	3.5877e-004
1444	4.2555e-004
1445	3.3553e-004
1446	3.2926e-004
1447	2.8584e-004
1448	2.3095e-004
1449	4.1608e-004
1450	2.7523e-004
1451	3.3847e-004
1452	4.4824e-004
1453	2.2827e-004
1454	2.7382e-004
1455	2.7576e-004
1456	2.2632e-004
1457	3.2956e-004
1458	3.3888e-004
1459	3.1221e-004
1460	2.9121e-004
1461	2.92e-004
1462	2.7761e-004
1463	3.0273e-004
1464	2.5463e-004
1465	2.6454e-004
1466	2.5387e-004
1467	2.6437e-004
1468	2.3864e-004
1469	2.5423e-004
1470	2.6026e-004
1471	2.5454e-004
1472	2.6991e-004
1473	2.1877e-004
1474	2.2603e-004
1475	2.2367e-004
1476	2.2329e-004
1477	2.2236e-004
1478	2.2204e-004
1479	2.2177e-004
1480	2.2145e-004
1481	2.2144e-004
1482	2.2109e-004
1483	2.2128e-004
1484	2.2077e-004
1485	2.2126e-004
1486	2.207e-004
1487	2.214e-004
1488	2.2062e-004
1489	2.215e-004
1490	2.208e-004
1491	2.2175e-004
1492	2.2091e-004
1493	2.2167e-004
1494	2.2054e-004
1495	2.2074e-004
1496	2.198e-004
1497	2.1953e-004
1498	2.2058e-004
1499	2.1888e-004
1500	2.2648e-004
1501	1.349e-003
1502	8.2326e-004
1503	7.37e-004
1504	9.3881e-004
1505	8.8568e-004
1506	1.4056e-003
1507	1.108e-003
1508	1.2579e-003
1509	1.6003e-003
1510	1.4612e-003
1511	9.6986e-004
1512	1.0981e-003
1513	7.0232e-004
1514	8.4435e-004
1515	8.0518e-004
1516	5.6617e-004
1517	6.6823e-004
1518	8.2268e-004
1519	1.2849e-003
1520	9.8301e-004
1521	7.5782e-004
1522	8.9529e-004
1523	5.7004e-004
1524	1.134e-003
1525	4.9758e-004
1526	9.2949e-004
1527	9.7681e-004
1528	9.5403e-004
1529	5.1989e-004
1530	8.2051e-004
1531	3.3216e-004
1532	1.2973e-004
1533	1.8776e-004
1534	1.5253e-004
1535	3.3544e-004
1536	5.3706e-004
1537	2.2284e-004
1538	9.5474e-004
1539	3.2059e-004
1540	2.4348e-004
1541	3.5341e-004
1542	6.2477e-006
1543	5.3735e-004
1544	2.653e-004
1545	3.7753e-004
1546	4.7517e-004
1547	2.5596e-004
1548	2.9241e-004
1549	3.0128e-004
1550	3.6265e-004
1551	2.6586e-004
1552	2.8271e-004
1553	3.237e-004
1554	3.0379e-004
1555	2.3214e-004
1556	2.7157e-004
1557	2.3422e-004
1558	2.362e-004
1559	2.5107e-004
1560	2.1683e-004
1561	2.3772e-004
1562	2.4982e-004
1563	2.5959e-004
1564	2.4648e-004
1565	2.5928e-004
1566	2.5468e-004
1567	2.5352e-004
1568	2.3868e-004
1569	2.2729e-004
1570	2.4696e-004
1571	2.4846e-004
1572	2.1633e-004
1573	2.2388e-004
1574	2.219e-004
1575	2.2288e-004
1576	2.2257e-004
1577	2.2257e-004
1578	2.2236e-004
1579	2.2219e-004
1580	2.2194e-004
1581	2.2182e-004
1582	2.2149e-004
1583	2.2151e-004
1584	2.2099e-004
1585	2.214e-004
1586	2.2086e-004
1587	2.2147e-004
1588	2.2079e-004
1589	2.2162e-004
1590	2.2085e-004
1591	2.2186e-004
1592	2.2095e-004
1593	2.2177e-004
1594	2.2073e-004
1595	2.21e-004
1596	2.2017e-004
1597	2.1976e-004
1598	2.2101e-004
1599	2.1886e-004
1600	2.2671e-004
1601	7.9379e-004
1602	7.3523e-004
1603	1.0679e-003
1604	8.9345e-004
1605	8.7927e-004
1606	1.2776e-003
1607	7.9656e-004
1608	1.3759e-003
1609	1.5864e-003
1610	9.81e-004
1611	8.8661e-004
1612	8.5208e-004
1613	9.3774e-004
1614	7.0463e-004
1615	5.949e-004
1616	6.7234e-004
1617	7.8285e-004
1618	1.258e-003
1619	9.6204e-004
1620	8.7803e-004
1621	8.7415e-004
1622	3.8825e-004
1623	8.8501e-004
1624	1.497e-003
1625	7.187e-004
1626	9.2512e-004
1627	6.2661e-004
1628	1.8167e-003
1629	4.6043e-004
1630	7.5919e-005
1631	1.3697e-003
1632	3.8611e-004
1633	3.3502e-004
1634	2.3567e-004
1635	1.9534e-004
1636	2.063e-004
1637	2.0199e-004
1638	2.6648e-004
1639	3.5693e-004
1640	5.5794e-004
1641	2.8419e-004
1642	3.574e-004
1643	1.0829e-004
1644	4.5262e-004
1645	3.7775e-004
1646	3.8424e-004
1647	2.3082e-004
1648	2.7008e-004
1649	2.6967e-004
1650	3.301e-004
1651	2.7327e-004
1652	2.3751e-004
1653	2.3145e-004
1654	2.4929e-004
1655	2.9189e-004
1656	2.4248e-004
1657	2.84e-004
1658	2.6429e-004
1659	2.6726e-004
1660	2.6284e-004
1661	2.7292e-004
1662	2.5684e-004
1663	2.5835e-004
1664	2.5359e-004
1665	2.5224e-004
1666	2.5443e-004
1667	2.4875e-004
1668	2.5062e-004
1669	2.4635e-004
1670	2.5479e-004
1671	2.3183e-004
1672	2.3786e-004
1673	2.2563e-004
1674	2.2397e-004
1675	2.2362e-004
1676	2.2345e-004
1677	2.2246e-004
1678	2.2228e-004
1679	2.2197e-004
1680	2.2184e-004
1681	2.2167e-004
1682	2.2151e-004
1683	2.215e-004
1684	2.2118e-004
1685	2.2151e-004
1686	2.2107e-004
1687	2.2166e-004
1688	2.2092e-004
1689	2.2183e-004
1690	2.2106e-004
1691	2.2212e-004
1692	2.2114e-004
1693	2.2198e-004
1694	2.2074e-004
1695	2.2101e-004
1696	2.1992e-004
1697	2.1959e-004
1698	2.2072e-004
1699	2.1877e-004
1700	2.2676e-004
1701	8.4218e-004
1702	9.215e-004
1703	5.9536e-004
1704	1.1496e-003
1705	9.4152e-004
1706	1.2172e-003
1707	8.9739e-004
1708	9.9761e-004
1709	5.8426e-004
1710	5.0428e-004
1711	1.0924e-003
1712	8.6685e-004
1713	3.6755e-004
1714	7.6007e-004
1715	6.0439e-004
1716	7.5266e-004
1717	-9.9999e-007
1718	9.8182e-005
1719	-9.9999e-007
1720	1.634e-004
1721	1.038e-003
1722	1.0105e-003
1723	1.7566e-003
1724	8.0479e-004
1725	9.6613e-004
1726	5.0093e-004
1727	1.5921e-004
1728	2.8547e-005
1729	3.5233e-004
1730	7.8153e-004
1731	1.539e-004
1732	4.0815e-004
1733	2.1577e-004
1734	2.4814e-004
1735	6.6714e-004
1736	2.7649e-004
1737	5.0869e-004
1738	6.3555e-004
1739	4.6668e-004
1740	2.8036e-004
1741	3.7875e-004
1742	4.0423e-004
1743	2.7648e-004
1744	4.8479e-004
1745	3.5893e-004
1746	3.3232e-004
1747	4.5222e-004
1748	2.852e-004
1749	3.2639e-004
1750	2.6799e-004
1751	1.6786e-004
1752	3.9777e-004
1753	3.6159e-004
1754	2.7422e-004
1755	2.1015e-004
1756	1.8722e-004
1757	2.6464e-004
1758	2.6671e-004
1759	2.4608e-004
1760	2.5476e-004
1761	2.4932e-004
1762	2.637e-004
1763	2.6019e-004
1764	2.5022e-004
1765	2.5553e-004
1766	2.5353e-004
1767	2.4641e-004
1768	2.4106e-004
1769	2.4423e-004
1770	2.3995e-004
1771	2.1067e-004
1772	2.2169e-004
1773	2.1712e-004
1774	2.2322e-004
1775	2.2233e-004
1776	2.2272e-004
1777	2.2265e-004
1778	2.2247e-004
1779	2.2227e-004
1780	2.2207e-004
1781	2.2187e-004
1782	2.216e-004
1783	2.2149e-004
1784	2.211e-004
1785	2.2142e-004
1786	2.2095e-004
1787	2.2156e-004
1788	2.209e-004
1789	2.2171e-004
1790	2.2094e-004
1791	2.2195e-004
1792	2.2105e-004
1793	2.2185e-004
1794	2.2077e-004
1795	2.2103e-004
1796	2.2022e-004
1797	2.1976e-004
1798	2.2099e-004
1799	2.1887e-004
1800	2.2669e-004
1801	1.3765e-003
1802	9.5023e-004
1803	8.7161e-004
1804	9.5984e-004
1805	9.8771e-004
1806	1.1967e-003
1807	1.2626e-003
1808	9.266e-004
1809	1.5797e-003
1810	7.7867e-004
1811	9.0412e-004
1812	1.0313e-003
1813	9.3739e-004
1814	5.9239e-004
1815	1.2131e-003
1816	8.6194e-004
1817	1.9407e-003
1818	1.1656e-003
1819	1.0539e-003
1820	3.8451e-004
1821	9.3857e-004
1822	1.43e-003
1823	1.0906e-003
1824	9.9104e-004
1825	8.6692e-004
1826	4.341e-004
1827	6.2755e-004
1828	8.7378e-004
1829	5.9635e-004
1830	5.8018e-004
1831	3.6207e-004
1832	2.3842e-004
1833	7.2294e-004
1834	1.8225e-003
1835	4.686e-004
1836	5.7035e-004
1837	5.1623e-004
1838	2.9586e-004
1839	6.7372e-005
1840	4.3669e-004
1841	5.2347e-004
1842	4.1389e-004
1843	3.1657e-004
1844	3.402e-004
1845	3.3698e-004
1846	3.4516e-004
1847	3.3239e-004
1848	2.2441e-004
1849	3.174e-004
1850	2.0325e-004
1851	3.2046e-004
1852	3.0787e-004
1853	3.0315e-004
1854	2.9196e-004
1855	2.8536e-004
1856	2.7255e-004
1857	3.0883e-004
1858	3.2843e-004
1859	2.6685e-004
1860	2.7552e-004
1861	2.5879e-004
1862	2.2711e-004
1863	2.5757e-004
1864	2.34e-004
1865	2.3153e-004
1866	2.3065e-004
1867	2.1444e-004
1868	2.7125e-004
1869	2.4878e-004
1870	2.6917e-004
1871	2.1363e-004
1872	2.2208e-004
1873	2.2438e-004
1874	2.2338e-004
1875	2.2449e-004
1876	2.2336e-004
1877	2.2281e-004
1878	2.2226e-004
1879	2.2205e-004
1880	2.2178e-004
1881	2.2158e-004
1882	2.2135e-004
1883	2.2139e-004
1884	2.21e-004
1885	2.2134e-004
1886	2.209e-004
1887	2.2156e-004
1888	2.2085e-004
1889	2.2168e-004
1890	2.2103e-004
1891	2.2191e-004
1892	2.2105e-004
1893	2.218e-004
1894	2.207e-004
1895	2.2089e-004
1896	2.199e-004
1897	2.1961e-004
1898	2.2063e-004
1899	2.1901e-004
1900	2.2655e-004
1901	1.3863e-003
1902	7.682e-004
1903	1.0661e-003
1904	1.2074e-003
1905	6.1958e-004
1906	9.0462e-004
1907	1.2591e-003
1908	1.366e-003
1909	8.9092e-004
1910	7.6011e-004
1911	1.2674e-003
1912	6.4739e-004
1913	7.5086e-004
1914	4.4217e-004
1915	4.8549e-004
1916	-9.9999e-007
1917	1.7136e-005
1918	9.1946e-004
1919	5.2074e-004
1920	1.9292e-004
1921	8.1819e-004
1922	6.2739e-005
1923	7.2101e-004
1924	5.5246e-004
1925	7.6083e-005
1926	6.4361e-004
1927	-9.9999e-007
1928	1.6804e-003
1929	8.7522e-005
1930	4.5761e-004
1931	1.2882e-003
1932	3.4795e-004
1933	6.1247e-004
1934	8.5877e-004
1935	1.0693e-003
1936	4.7848e-004
1937	5.6219e-006
1938	5.9102e-004
1939	1.0049e-003
1940	-9.9999e-007
1941	6.0008e-004
1942	8.6734e-004
1943	5.6432e-004
1944	1.0343e-004
1945	1.7284e-004
1946	9.1089e-004
1947	1.9607e-004
1948	5.0007e-004
1949	3.1205e-004
1950	3.0645e-004
1951	3.1708e-004
1952	3.0055e-004
1953	3.1339e-004
1954	2.7206e-004
1955	3.0139e-004
1956	2.5884e-004
1957	2.7863e-004
1958	3.1974e-004
1959	2.0808e-004
1960	2.6269e-004
1961	2.9242e-004
1962	2.8579e-004
1963	2.6621e-004
1964	2.577e-004
1965	2.1963e-004
1966	2.3211e-004
1967	2.3165e-004
1968	2.2987e-004
1969	2.214e-004
1970	2.2263e-004
1971	2.1832e-004
1972	2.2304e-004
1973	2.2214e-004
1974	2.2335e-004
1975	2.2386e-004
1976	2.2352e-004
1977	2.2328e-004
1978	2.2294e-004
1979	2.2261e-004
1980	2.2225e-004
1981	2.2207e-004
1982	2.2167e-004
1983	2.2178e-004
1984	2.2133e-004
1985	2.2166e-004
1986	2.2116e-004
1987	2.2175e-004
1988	2.2121e-004
1989	2.2181e-004
1990	2.2121e-004
1991	2.2201e-004
1992	2.2132e-004
1993	2.2203e-004
1994	2.2107e-004
1995	2.2134e-004
1996	2.2051e-004
1997	2.202e-004
1998	2.2124e-004
1999	2.1951e-004
2000	2.266e-004
2001	2.8587e-004
2002	7.9321e-004
2003	1.1785e-004
2004	1.2062e-003
2005	6.132e-004
2006	4.8634e-004
2007	2.3223e-004
2008	3.867e-004
2009	4.6971e-005
2010	8.013e-004
2011	5.8942e-004
2012	7.5139e-004
2013	5.4496e-004
2014	5.1615e-004
2015	1.0656e-003
2016	-9.9999e-007
2017	7.4439e-004
2018	6.3202e-004
2019	2.4333e-004
2020	1.36e-003
2021	1.7514e-003
2022	1.64e-003
2023	9.3126e-004
2024	2.6709e-004
2025	1.0925e-004
2026	8.9529e-004
2027	3.8139e-003
2028	7.9554e-006
2029	1.0706e-005
2030	5.1415e-004
2031	2.8454e-004
2032	1.4148e-003
2033	1.0471e-003
2034	2.8263e-004
2035	-9.9999e-007
2036	2.2068e-004
2037	4.0736e-004
2038	6.1902e-004
2039	5.0664e-004
2040	8.401e-004
2041	4.4199e-004
2042	9.1966e-004
2043	6.1588e-004
2044	9.4377e-004
2045	8.2824e-004
2046	8.2309e-004
2047	7.8667e-004
2048	5.3e-004
2049	4.8585e-004
2050	5.3041e-004
2051	3.1747e-004
2052	2.3821e-004
2053	2.7629e-004
2054	2.6919e-004
2055	2.6429e-004
2056	2.7675e-004
2057	2.8567e-004
2058	3.0314e-004
2059	2.7608e-004
2060	2.5496e-004
2061	2.8978e-004
2062	3.0261e-004
2063	2.7133e-004
2064	2.4511e-004
2065	2.341e-004
2066	2.2258e-004
2067	2.2842e-004
2068	2.2226e-004
2069	2.2658e-004
2070	2.2593e-004
2071	2.2982e-004
2072	2.2469e-004
2073	2.2784e-004
2074	2.2563e-004
2075	2.2394e-004
2076	2.2351e-004
2077	2.2287e-004
2078	2.2215e-004
2079	2.2186e-004
2080	2.2129e-004
2081	2.2135e-004
2082	2.209e-004
2083	2.2108e-004
2084	2.2053e-004
2085	2.2091e-004
2086	2.2037e-004
2087	2.2106e-004
2088	2.2038e-004
2089	2.2121e-004
2090	2.2053e-004
2091	2.2134e-004
2092	2.2064e-004
2093	2.2126e-004
2094	2.2031e-004
2095	2.2037e-004
2096	2.1948e-004
2097	2.1918e-004
2098	2.2001e-004
2099	2.191e-004
2100	2.259e-004
2101	1.5284e-003
2102	1.0727e-003
2103	1.2264e-003
2104	1.2504e-003
2105	3.7234e-004
2106	1.7904e-003
2107	7.3159e-004
2108	1.1978e-003
2109	1.6803e-003
2110	5.2039e-004
2111	1.1287e-003
2112	3.2606e-004
2113	3.8023e-004
2114	1.8345e-003
2115	1.437e-004
2116	1.8074e-003
2117	4.1329e-004
2118	9.9847e-005
2119	7.3636e-004
2120	1.0295e-003
2121	1.6497e-003
2122	1.9026e-003
2123	5.3418e-003
2124	8.5381e-003
2125	6.6869e-003
2126	1.7755e-003
2127	7.711e-003
2128	3.3722e-003
2129	1.6942e-003
2130	2.5637e-003
2131	5.1258e-003
2132	-9.9999e-007
2133	1.485e-003
2134	2.7189e-003
2135	1.7608e-003
2136	2.1207e-003
2137	1.5167e-003
2138	1.9305e-003
2139	1.5487e-003
2140	1.8281e-003
2141	1.4945e-004
2142	-9.9999e-007
2143	1.0604e-003
2144	5.507e-004
2145	5.5079e-004
2146	5.9491e-004
2147	9.6887e-004
2148	9.178e-004
2149	7.9798e-004
2150	7.7623e-004
2151	5.3625e-004
2152	4.9209e-004
2153	3.8121e-004
2154	2.8014e-004
2155	2.4873e-004
2156	2.4984e-004
2157	3.0214e-004
2158	2.5491e-004
2159	2.2945e-004
2160	2.3136e-004
2161	2.4267e-004
2162	2.2688e-004
2163	2.4383e-004
2164	2.3357e-004
2165	2.1974e-004
2166	2.1605e-004
2167	2.0956e-004
2168	2.5746e-004
2169	2.386e-004
2170	2.3901e-004
2171	2.3652e-004
2172	2.3911e-004
2173	2.3909e-004
2174	2.3301e-004
2175	2.3034e-004
2176	2.2736e-004
2177	2.2635e-004
2178	2.2529e-004
2179	2.2482e-004
2180	2.2416e-004
2181	2.2413e-004
2182	2.2358e-004
2183	2.2367e-004
2184	2.2312e-004
2185	2.2342e-004
2186	2.2285e-004
2187	2.2339e-004
2188	2.2273e-004
2189	2.2346e-004
2190	2.2274e-004
2191	2.2357e-004
2192	2.2297e-004
2193	2.2369e-004
2194	2.2289e-004
2195	2.2304e-004
2196	2.2223e-004
2197	2.2169e-004
2198	2.2244e-004
2199	2.2194e-004
2200	2.2842e-004
2201	1.6175e-003
2202	2.3126e-003
2203	1.4958e-003
2204	1.5949e-003
2205	1.3347e-003
2206	1.4677e-003
2207	1.6496e-003
2208	2.1551e-003
2209	1.8219e-003
2210	1.5685e-003
2211	1.7655e-003
2212	9.5468e-004
2213	1.5942e-003
2214	1.5669e-003
2215	1.2704e-003
2216	1.2335e-003
2217	1.6745e-003
2218	1.1263e-003
2219	1.5204e-003
2220	1.1815e-003
2221	1.7006e-003
2222	1.4434e-003
2223	1.6324e-003
2224	1.223e-003
2225	1.4048e-003
2226	8.9799e-004
2227	8.4275e-004
2228	8.5439e-004
2229	1.3699e-003
2230	8.7133e-004
2231	1.4224e-003
2232	1.8619e-003
2233	1.5546e-003
2234	1.8961e-003
2235	1.7467e-003
2236	1.3438e-003
2237	3.6436e-004
2238	4.4357e-004
2239	4.8528e-004
2240	7.215e-004
2241	9.8989e-004
2242	6.6902e-004
2243	4.2868e-004
2244	6.2442e-004
2245	3.2278e-004
2246	7.2117e-004
2247	4.5283e-004
2248	5.1724e-004
2249	7.7824e-004
2250	6.5951e-004
2251	5.6538e-004
2252	5.5587e-004
2253	4.1853e-004
2254	4.3559e-004
2255	4.1726e-004
2256	5.7242e-004
2257	4.608e-004
2258	5.0657e-004
2259	4.6214e-004
2260	4.4276e-004
2261	4.7246e-004
2262	4.0846e-004
2263	4.0835e-004
2264	4.0852e-004
2265	4.0206e-004
2266	4.3493e-004
2267	4.2488e-004
2268	4.354e-004
2269	4.3523e-004
2270	4.3207e-004
2271	4.5032e-004
2272	4.102e-004
2273	4.2797e-004
2274	4.1598e-004
2275	4.0604e-004
2276	4.0903e-004
2277	4.0752e-004
2278	4.0826e-004
2279	4.0687e-004
2280	4.0723e-004
2281	4.0591e-004
2282	4.0639e-004
2283	4.0532e-004
2284	4.0589e-004
2285	4.0505e-004
2286	4.0567e-004
2287	4.0515e-004
2288	4.0577e-004
2289	4.0557e-004
2290	4.0637e-004
2291	4.0638e-004
2292	4.0719e-004
2293	4.0703e-004
2294	4.0755e-004
2295	4.0678e-004
2296	4.065e-004
2297	4.0487e-004
2298	4.0368e-004
2299	4.0204e-004
2300	3.9808e-004
2301	2.161e-003
2302	1.8032e-003
2303	1.9337e-003
2304	1.2774e-003
2305	1.7889e-003
2306	1.4008e-003
2307	1.3798e-003
2308	2.2552e-003
2309	1.6757e-003
2310	1.7129e-003
2311	1.7918e-003
2312	1.2398e-003
2313	1.4034e-003
2314	1.9905e-003
2315	1.0467e-003
2316	9.323e-004
2317	1.5901e-003
2318	1.2888e-003
2319	1.4356e-003
2320	1.2535e-003
2321	9.7034e-004
2322	1.0559e-003
2323	1.232e-003
2324	1.1303e-003
2325	1.2085e-003
2326	9.3274e-004
2327	1.2024e-003
2328	1.7409e-003
2329	8.8079e-004
2330	1.5608e-003
2331	7.4879e-004
2332	8.3054e-004
2333	1.9921e-003
2334	1.8307e-003
2335	1.4105e-003
2336	1.6343e-003
2337	5.7386e-004
2338	1.4053e-003
2339	6.6617e-004
2340	1.076e-003
2341	6.7696e-004
2342	6.5461e-004
2343	1.2078e-003
2344	9.9496e-004
2345	6.54e-004
2346	5.9264e-004
2347	5.1057e-004
2348	7.4622e-004
2349	6.1238e-004
2350	5.2573e-004
2351	5.1154e-004
2352	3.9998e-004
2353	3.9918e-004
2354	4.2139e-004
2355	4.2318e-004
2356	4.6383e-004
2357	4.3366e-004
2358	4.1834e-004
2359	4.508e-004
2360	4.2278e-004
2361	4.0965e-004
2362	4.3226e-004
2363	3.9097e-004
2364	3.9034e-004
2365	4.0272e-004
2366	3.8775e-004
2367	3.887e-004
2368	3.8828e-004
2369	3.8534e-004
2370	4.1464e-004
2371	4.0586e-004
2372	4.1686e-004
2373	4.1248e-004
2374	4.1244e-004
2375	4.123e-004
2376	4.1252e-004
2377	4.1107e-004
2378	4.1103e-004
2379	4.0984e-004
2380	4.0983e-004
2381	4.088e-004
2382	4.0885e-004
2383	4.0797e-004
2384	4.0829e-004
2385	4.0773e-004
2386	4.0822e-004
2387	4.0779e-004
2388	4.0847e-004
2389	4.0821e-004
2390	4.0899e-004
2391	4.0881e-004
2392	4.0954e-004
2393	4.0914e-004
2394	4.0953e-004
2395	4.0842e-004
2396	4.0813e-004
2397	4.0649e-004
2398	4.0597e-004
2399	4.0519e-004
2400	4.0142e-004
2401	2.1304e-003
2402	2.1627e-003
2403	1.3851e-003
2404	1.5742e-003
2405	1.6637e-003
2406	1.2755e-003
2407	1.737e-003
2408	2.3058e-003
2409	1.7411e-003
2410	1.7414e-003
2411	1.6645e-003
2412	9.3875e-004
2413	1.2998e-003
2414	1.9616e-003
2415	7.918e-004
2416	1.4898e-003
2417	1.1615e-003
2418	1.3909e-003
2419	1.6559e-003
2420	1.8072e-003
2421	9.9449e-004
2422	1.4692e-003
2423	1.142e-003
2424	1.1721e-003
2425	9.1743e-004
2426	1.2356e-003
2427	1.5886e-003
2428	9.3986e-004
2429	1.4931e-003
2430	8.5446e-004
2431	1.9787e-003
2432	1.0871e-003
2433	1.7527e-003
2434	3.364e-004
2435	3.3572e-004
2436	5.0878e-004
2437	6.4579e-004
2438	1.0942e-003
2439	6.542e-004
2440	6.4637e-004
2441	8.1873e-004
2442	1.4456e-003
2443	4.9747e-004
2444	4.8932e-004
2445	4.6265e-004
2446	1.0481e-003
2447	9.1687e-004
2448	9.3727e-004
2449	8.1972e-004
2450	8.2649e-004
2451	3.2941e-004
2452	3.5561e-004
2453	3.8453e-004
2454	4.3702e-004
2455	4.2852e-004
2456	4.4463e-004
2457	4.0689e-004
2458	4.0708e-004
2459	4.1788e-004
2460	4.1339e-004
2461	4.1948e-004
2462	4.0675e-004
2463	4.0694e-004
2464	4.1614e-004
2465	3.7262e-004
2466	3.7174e-004
2467	3.8094e-004
2468	3.8466e-004
2469	3.829e-004
2470	4.1371e-004
2471	4.2195e-004
2472	4.3652e-004
2473	4.1041e-004
2474	4.1687e-004
2475	4.1257e-004
2476	4.1241e-004
2477	4.1091e-004
2478	4.1047e-004
2479	4.0947e-004
2480	4.091e-004
2481	4.0844e-004
2482	4.0834e-004
2483	4.0776e-004
2484	4.0791e-004
2485	4.074e-004
2486	4.0781e-004
2487	4.0753e-004
2488	4.0809e-004
2489	4.0791e-004
2490	4.0869e-004
2491	4.084e-004
2492	4.0907e-004
2493	4.0844e-004
2494	4.0875e-004
2495	4.0754e-004
2496	4.0723e-004
2497	4.0564e-004
2498	4.0511e-004
2499	4.0455e-004
2500	4.0081e-004
2501	2.0976e-003
2502	2.0366e-003
2503	1.585e-003
2504	1.298e-003
2505	1.2498e-003
2506	1.6217e-003
2507	1.8718e-003
2508	2.324e-003
2509	2.1123e-003
2510	1.7584e-003
2511	1.8239e-003
2512	1.6931e-003
2513	1.9851e-003
2514	1.277e-003
2515	1.5075e-003
2516	1.7267e-003
2517	1.109e-003
2518	1.7142e-003
2519	2.046e-003
2520	1.1455e-003
2521	1.4404e-003
2522	1.0821e-003
2523	1.0787e-003
2524	9.415e-004
2525	1.2478e-003
2526	1.4319e-003
2527	8.1962e-004
2528	1.5647e-003
2529	1.0411e-003
2530	1.6981e-003
2531	1.7966e-003
2532	1.339e-003
2533	3.7393e-004
2534	4.9045e-004
2535	6.2073e-004
2536	1.0693e-003
2537	6.1536e-004
2538	8.1041e-004
2539	8.085e-004
2540	5.036e-004
2541	5.0262e-004
2542	9.9191e-004
2543	4.0876e-004
2544	4.9152e-004
2545	8.2852e-004
2546	4.297e-004
2547	4.5628e-004
2548	5.2133e-004
2549	5.2504e-004
2550	5.3428e-004
2551	5.3151e-004
2552	4.417e-004
2553	6.5513e-004
2554	3.813e-004
2555	4.6517e-004
2556	3.7989e-004
2557	4.8207e-004
2558	4.6439e-004
2559	4.2578e-004
2560	4.242e-004
2561	3.9209e-004
2562	4.0373e-004
2563	3.7496e-004
2564	3.7515e-004
2565	3.8111e-004
2566	3.9372e-004
2567	3.864e-004
2568	3.7801e-004
2569	3.6505e-004
2570	3.7628e-004
2571	3.7886e-004
2572	3.6972e-004
2573	4.1888e-004
2574	4.1351e-004
2575	4.1361e-004
2576	4.1274e-004
2577	4.121e-004
2578	4.1125e-004
2579	4.1049e-004
2580	4.0978e-004
2581	4.0929e-004
2582	4.0882e-004
2583	4.0847e-004
2584	4.0839e-004
2585	4.0807e-004
2586	4.0828e-004
2587	4.0802e-004
2588	4.086e-004
2589	4.0843e-004
2590	4.0919e-004
2591	4.0884e-004
2592	4.0951e-004
2593	4.088e-004
2594	4.0912e-004
2595	4.0779e-004
2596	4.0754e-004
2597	4.0583e-004
2598	4.0556e-004
2599	4.0498e-004
2600	4.0106e-004
2601	1.9469e-003
2602	2.0129e-003
2603	1.3687e-003
2604	1.3402e-003
2605	1.1408e-003
2606	1.5981e-003
2607	1.8063e-003
2608	1.8782e-003
2609	2.0561e-003
2610	1.5508e-003
2611	1.9099e-003
2612	1.8476e-003
2613	1.1293e-003
2614	1.2165e-003
2615	1.5725e-003
2616	1.0764e-003
2617	1.4081e-003
2618	1.057e-003
2619	1.1229e-003
2620	1.3411e-003
2621	1.0879e-003
2622	1.068e-003
2623	9.2184e-004
2624	1.4178e-003
2625	1.5263e-003
2626	4.6668e-004
2627	8.249e-004
2628	1.9229e-003
2629	1.6042e-003
2630	1.728e-003
2631	1.8086e-003
2632	5.2559e-004
2633	1.2544e-003
2634	1.6894e-003
2635	5.6198e-004
2636	1.1911e-003
2637	8.9966e-004
2638	1.0756e-003
2639	1.093e-003
2640	5.4991e-004
2641	8.3204e-004
2642	4.6022e-004
2643	2.6268e-004
2644	5.2465e-004
2645	6.7722e-004
2646	5.2086e-004
2647	5.3824e-004
2648	5.8182e-004
2649	5.8038e-004
2650	6.0701e-004
